,credits,catalog_id,prereqs,coreqs,fees,attributes,description,program_code,program_name,YEAR,SEMESTER,term,CatalogYear,Title
925,3 Credits,RLD 0529,RLD 0429 or SE 0429.,,,,"This course covers vocabulary and comprehension research and explicit instructional strategies. The candidate will learn about the role of vocabulary development and vocabulary knowledge in comprehension. This course includes research-based comprehension teaching strategies that are appropriate for before, during, and after reading that promote reflective reading (e.g., prediction, prior knowledge, monitoring, think-aloud, text structure, visual representation, mental imagery, summarization, questions-questioning, etc.). Candidates will learn the factors that contribute to deep comprehension including background knowledge, vocabulary, verbal reasoning ability, knowledge of literary structures and conventions, and use of skills and strategies for close reading of text. Semantics, the ability to identify examples of meaningful word relationships or semantic organization and syntax, the ability to distinguish among phrases, dependent clauses, and independent clauses in sentence structure, are presented.  This course includes an introduction to discourse organization, explaining the difference between narrative and expository text and knowledge of cohesive devices in text and inferential gaps in the surface of text. Crosslisted with ",RLD,Reading and Language Development,2016.0,Spring,Spring2016,2015_2016,Fundamentals of Reading and Language Development Part II
926,3 Credits,RLD 0530,,,,,"This course develops literacy leadership skills to train others and foundational reading skills to be better prepared to teach K-12 students to learn how to read. This course is designed for candidates to learn about the developmental learning needs of culturally and linguistically diverse students, exceptional learners, and bilingual students with special needs, and promotes working in collaborative data teams. The course also explores the similarities and differences between bilingual/TESOL students and students with special needs with a focus on reading skills development (e.g. phonology, morphology, orthography, syntax) and instructional strategies that all teachers can use in their classrooms to support reading development in all students. Crosslisted with ",RLD,Reading and Language Development,2016.0,Spring,Spring2016,2015_2016,Language and Reading Acquisition for English Language Learners and Students with Special Needs
927,3 Credits,RLD 0535,,,,,"Candidates will learn research-based principles for teaching letter naming and letter formation, for both manuscript and cursive. Techniques for teaching handwriting fluency will be presented.  Candidates will learn about the relationship between transcription skills and written expression. Candidates will learn how to identify children's different levels of spelling development and orthographic knowledge. They will be learn about the influence of phonological, orthographic, and morphemic knowledge on spelling. The major components and processes of written expression and how they interact and the developmental expectations for students' writing in the mechanics and conventions of writing, composition, revision, and the editing processes will be covered. The similarities and differences between written composition and text comprehension and the usefulness of writing in building comprehension will also be included. Students will learn how to develop the writing skills of all children, including learners with special needs. This course includes technological applications and assistive technology to support the writing process and evaluation of writing using formal and informal measures.",RLD,Reading and Language Development,2016.0,Summer,Summer2016,2015_2016,"Handwriting, Spelling, and Writing Instruction in the Reading and Language Arts Program"
928,3 Credits,RLD 0550,,,,,"In this course candidates will learn the differences between, and develop comprehension strategies for, both literary/narrative texts and informational/expository texts. Candidates will learn explicit oral language activities (e.g., literature circles, think-pair-share, etc.) and writing activities (e.g., literary response journals, character analyses, etc.) that develop and reinforce comprehension of literary/narrative texts and literary analysis skills. Candidates will learn how to develop study and research skills by using informational/expository texts. Candidates will analyze the role of academic language and background knowledge in reading comprehension. They will recognize the academic language structures (e.g., syntax, grammar, etc.) and functions (e.g., analyzing, justifying, etc.) used in oral and written academic discourse.",RLD,Reading and Language Development,2015.0,Fall,Fall2015,2015_2016,Reading Different Types of Texts and Academic Language - Content Area Literacy
929,3 Credits,RLD 0560,,,,,"Candidates will learn about basic measurement concepts and principles of test construction (e.g., reliability, validity, norm-referencing, etc.) as well as the differences among screening, diagnostic, outcome, and progress-monitoring assessments. Response to Intervention (RtI) models will be covered. Candidates will practice administering tests and using data from diagnostic surveys and assessments of foundational skills, reading comprehension, and written expression in relation to a student's component profile. The candidates will learn reasonable goals and expectations for learners at various stages of reading and writing development. Other topics in this course will include consideration of environmental, cultural, social factors and special needs that contribute to literacy development, and the use of technology in assessment and reporting.",RLD,Reading and Language Development,2016.0,Spring,Spring2016,2015_2016,Administration and Interpretation of Assessments and Evaluation in Reading and Language Arts
930,3 Credits,RLD 0565,,,,,"Candidates will learn the characteristics of a variety of reading and learning disabilities, including dyslexia, language comprehension and written expression disorders, and how the symptoms may change in response to development and instruction. Theory and practice of literacy interventions, and appropriate commercial instructional materials for individuals experiencing reading difficulties will also be covered with a focus on data-driven interventions to meet the needs of all children, including culturally and linguistically diverse learners. Use of technology to support the remedial reading and remedial language arts program and in reading intervention is included in this course.",RLD,Reading and Language Development,2016.0,Summer,Summer2016,2015_2016,Differential Diagnosis of Reading Disability Subtypes
931,3 Credits,RLD 0591,,,,,"This is a semester-long supervised apprenticeship with a master teacher in the model school or other model classroom. Candidates will have the opportunity to apply reading theories and other research-based methodologies in a general education classroom setting. Candidates will be responsible for assessing children and interpreting data, writing lesson plans based on the instructional needs of the children, and delivering evidence-based reading instruction. Candidates will analyze criteria for selecting reading materials and other online and offline resources for different instructional purposes and to address students' various literacy needs and diverse cultural backgrounds. During this practicum candidates will also learn characteristics involved in creating a literacy-rich classroom environment that values diversity and promotes reading, vocabulary, and concept development through purposeful discussions, reading and writing.",RLD,Reading and Language Development,2015.0,Fall,Fall2015,2015_2016,Practicum in Remedial Reading and Language Arts
932,3 Credits,RLD 0592,,,,,A supervised apprenticeship with a master teacher in the summer program will focus on diagnosis and intervention for individuals with reading and language learning disabilities. Candidates will conduct an individual diagnostic evaluation for a small group of children with reading difficulties and provide a remedial reading intervention program for the children tested. Candidates will use formal and informal assessment tools appropriate for children from diverse cultural and linguistic backgrounds. Recommendations for remediation will also include suggestions for use of assistive technology tools.,RLD,Reading and Language Development,2016.0,Summer,Summer2016,2015_2016,Practicum in Structured Literacy Interventions
933,3 Credits,RS 0101A,,,,,This subsection of ,RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Exploring Religion: Religion and the Critical Mind
934,3 Credits,RS 0101B,,,,WDIV World Diversity,This subsection of ,RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Exploring Religion: Asian Religions
935,3 Credits,RS 0101C,,,,JST Judaic Studies Minor,This subsection of ,RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,"Exploring Religion: Common Questions, Traditional Response"
936,3 Credits,RS 0101D,,,,,This subsection of ,RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Exploring Religion: Religion in a Comparative Key
937,3 Credits,RS 0101E,,,,JST Judaic Studies Minor,This subsection of ,RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities"
938,3 Credits,RS 0205,RS 0101.,,,"JST Judaic Studies Minor, WSGF Women, Gender, and Sexuality Studies: Gender Focused","This course examines stories about women that appear in both Jewish and Christian Scriptures by applying various methodological approaches. Conventional methods of interpretation, namely literary and historical-critical, will be used and critiqued. While the focus will be on images of women in the Hebrew Bible/Old Testament (viz., the Jewish TaNaKh and the Christian Scriptures), other non-canonical stories about women will also be considered. This course does not presume any previous knowledge of the biblical texts themselves or biblical methodology.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Women in the Bible
939,3 Credits,RS 0209,RS 0101.,,,JST Judaic Studies Minor,"This course explores ways in which Jews have understood the Hebrew Bible from the first centuries of the Common Era through today. Focusing on specific biblical texts, the course draws interpretations from early classical, legal, and non-legal rabbinic material; medieval commentaries and codes; mystical literature; and modern literary, theological sources.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Jewish Interpretations of Scriptures
940,3 Credits,RS 0210,RS 0101.,,,JST Judaic Studies Minor,"This course examines ways in which Judaism has been defined and has developed as both a way of thought and a way of life. Included will be discussions of central Jewish concepts (e.g., covenant, holiness, and commandment), holidays, life-cycle ceremonies, and contemporary Jewish religious movements.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Introduction to Judaism
941,3 Credits,RS 0213,RS 0101.,,,"ASRS American Studies: Religion, ASUP American Studies Upper Level, JST Judaic Studies Minor, UDIV U.S. Diversity","What has it meant and what does it mean today to be a Jew in America? Viewing Judaism and Jewishness as inseparable from one another, Jews remain a distinct though by no means homogeneous religious and ethnic group in American society. This course explores the religious, cultural, social, economic, and political diversity among American Jews as well as distinctive beliefs, concerns, and experiences that continue to unite them. The course gives special attention to issues concerning immigration, acculturation, gender, and Black-Jewish relations.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Jews and Judaism in America
942,3 Credits,RS 0215,RS 0101.,,,"JST Judaic Studies Minor, WSGF Women, Gender, and Sexuality Studies: Gender Focused","This course examines ways in which women have understood and experienced Judaism from the Biblical period through the present, drawing on historical writings, novels, theological essays, and films and giving particular attention to the traditional religious roles and status of women, the many ways in which women have understood Jewish self-identity, and recent feminist efforts to re-evaluate and transform contemporary Jewish life.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Women in Judaism
943,3 Credits,RS 0221,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This course examines the Gospels of Matthew, Mark, Luke, and John according to contemporary exegetical and literary methodologies. The course examines and compares the theological positions of early Christianity as represented by each writer and by other early Christian gospels.",RS,Religious Studies,2016.0,Summer,Summer2016,2015_2016,Good News of the Gospels
944,3 Credits,RS 0222,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This course examines the text of the gospel and epistles attributed to John, placing particular emphasis upon the recurring themes in these writings, the distinctive view of Christianity they represent, and the development of early Christianity to which they witness.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Writings of John
945,3 Credits,RS 0230,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This introduction to the beliefs, doctrines, ideas, and practices that shape the unity and diversity of the Catholic tradition explores theological, devotional, and spiritual forms of expression in their historical and cultural contexts in order to appreciate the particularity of Catholic themes. The course also considers how these themes engage contemporary Catholic life and exercise an influence on the wider culture.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Introduction to Catholicism
946,3 Credits,RS 0236,RS 0101.,,,"CARS Catholic Studies: Religious Studies, UDIV U.S. Diversity, WSGF Women, Gender, and Sexuality Studies: Gender Focused","Participants examine some of the key issues being raised in religion by contemporary feminist thinkers. After a brief examination of the history of patriarchy in the Christian tradition and earlier responses by pre-modern feminists, the course considers issues such as feminist methodology, feminist perspectives on traditional Christian doctrines of God, creation, anthropology, Christology, and eschatology. The course concludes with a discussion of the nature of authority and an examination of a feminist theology.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Christian Feminist Theology
947,3 Credits,RS 0240,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This course surveys the development of Christianity in medieval Western Europe through the lens of the Western/Latin Church. It presents a broad history of the social, political and religious aspects of the Church as found in a variety of primary sources: mystical and theological writings, hagiographical literature and rules for monastic communities, and official Church documents. Through these sources students are introduced to the critical analysis of primary texts (dating from c. 300-1500) by giving proper attention to the social and cultural context in which they were written. Topics discussed in this course include: monasticism, the rise of papal power, the First Crusade, and the development of cathedrals and universities.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,The Medieval Church
948,3 Credits,RS 0241,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This course presents a historical overview of religious thought in the medieval era (c. 500-1500), with a focus on the institutional and theological developments within Christian monasteries and universities. We will first treat the development of Benedictine monasticism and the types of theological literature associated with the monasteries, before looking at the development of the University system in Western Europe and the types of theology produced in the schools. Finally, we will treat the pervasive presence of ""mystical theologians"" who were often neither monks nor university professors, but developed a rich theology grounded in human experience.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Encountering God in Medieval Christian Thought
949,3 Credits,RS 0244,RS 0101.,,,CARS Catholic Studies: Religious Studies,"The course aims at a deeper understanding of the origins, development, and present forms of Ignatian spirituality. Students are invited to study in an open yet critical fashion: the life and history of Ignatius of Loyola; the founding and development of the Society of Jesus; the historical context of the major themes of Jesuit spirituality and ways in which these have been worked out in history; strengths, weaknesses, and potential lacunae of this particular charism in the church; its relevance to contemporary spiritual needs, especially in the context of university life; its potential for nurturing lives characterized by love for others and justice for the world. Students are also exposed to the dynamics of the Spiritual Exercises; a variety of prayer forms developed by Ignatius; and a service learning project. The course culminates in a creative project designed by each student.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola
950,3 Credits,RS 0245,RS 0101.,,,CARS Catholic Studies: Religious Studies,"Participants study the religious reform of the 16th century. The course begins by probing the seeds of reform in the late scholastic tradition and in popular spirituality, and proceeds by tracing the development of the ideas and impact of the reformers: Luther, Zwingli, Calvin, Munzer, and Schwenckfeld. The course concludes with an investigation of the Roman Catholic response to reform in the events of the Council of Trent and the Counterreformation.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,The Reformation Era
951,3 Credits,RS 0252,RS 0101.,,,"CARS Catholic Studies: Religious Studies, EDCG Educational Studies Cognate","This theological examination of contemporary moral problems considers selected ethical issues in contemporary society and leading approaches to moral decision-making. The course investigates moral problems such as euthanasia and physician-assisted suicide, the death penalty, violence and just war theory, bioethics, sexual and reproductive ethics, global poverty, environmental ethics, and issues in business and legal ethics.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Contemporary Moral Problems
952,3 Credits,RS 0257,RS 0101.,,,CARS Catholic Studies: Religious Studies,"This course examines the foundations and elements of a spirituality of everyday life from a lay perspective. It considers issues related to the spirituality of university life and to one's broader, future developmental calling on personal, spiritual, and professional levels. Themes of the course include historical overview of Christian spiritual traditions; key theological foundations such as creation, incarnation, doctrine of the Holy Spirit, grace, priesthood of all believers, action, and contemplation; exploration of the practical implications of such a spirituality; and reflection on action for justice.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Christian Spirituality
953,3 Credits,RS 0263,RS 0101.,,,ASUP American Studies Upper Level,"This course examines new religious movements, more pejoratively known as ""cults,"" and their schismatic cousin ""sects,"" on their own terms and in their American context. Students examine multiple religious traditions, including those born and grown in the United States, as well as those imported from outside the United States. Among those traditions studied are the Church of Latter-day Saints, the Theosophical Society, the Branch Davidians, and Scientology. Throughout the course, students seek to answer the following questions: why do new religious traditions arise, how do they thrive, and does the context of American culture have anything to do with their success or failure?",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,New Religious Movements in America
954,3 Credits,RS 0270,RS 0101.,,,WDIV World Diversity,"This course introduces Islam as a global religion and civilization. After a brief historical overview, the course focuses on the foundational concepts of Islam - Quran, Prophet, Ritual and Community, and then analyzes how these concepts are interpreted in the main intellectual traditions, in the ways that Islam is practiced in different cultures and in the works of modern thinkers.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Introduction to Islam
955,3 Credits,RS 0275,RS 0101.,,,"ASRS American Studies: Religion, ASUP American Studies Upper Level, UDIV U.S. Diversity","This course is a survey of Muslim life and religious movements connected to Islam in North America. The course traces the history of Islam on the continent from the Atlantic slave trade to the post-9/11 era. We will investigate the many ways in which Islam, as both a religion and idea, has appeared on the American horizon and in the American imagination. The historic diversity of Muslim communities on the continent will be explored through their respective beliefs, cultures, and sense of identity. Special attention will be paid to the African-American and Immigrant Muslim communities.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Islam in America
956,3 Credits,RS 0276,RS 0101.,,,,"This course is a survey of major tenets of Muslim belief, points of difference, and schools of theological thought. We will explore important points of faith and investigate the debates that have emerged over the course of Islamic history. Special attention will be paid to the areas of doctrinal formulation, scholastic theology and mystical thought. Our primary readings will consist of both primary sources in translation and current secondary literature.",RS,Religious Studies,2016.0,Spring,Spring2016,2015_2016,Islamic Theology
957,3 Credits,RS 0289,RS 0101.,,,WDIV World Diversity,"The course covers the medieval formation of tantrism, a pan-Indian approach to religion that was to develop separate but related subcultures in Buddhism, Hinduism, and Jainism. With its ability to sacralize formulations of power and sexuality, it went on to become the most widely spread form of Buddhism, with premodern forms found in Tibet, China, Japan, and Eastern Europe. Recent expressions have been found all over the world. The course examines questions of tantrism's medieval origins, its espousal of antinomian conduct, its geographical spread, attempts at its domestication, and its recent developments in India and abroad.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,Tantrism
958,3 Credits,RS 0379,RS 0101 and one 200-level Religious Studies course.,,,,"Students will undertake a critical investigation of ""race"" and ""ethnicity"" within Islam from the classical period to the present. The course examines how different Muslims approached the concepts as well as how those concepts were applied to or imposed upon particular Muslim communities. The historical experience of Black Muslims serves as a recurring case study. Moreover, the relationship of race to power is also a central analytical theme. Topics to be discussed include the construction of ""race,"" slavery and its abolition, the Blackamerican Muslim experience, and Muslim theologies of liberation and resistance. The course is research and writing intensive.",RS,Religious Studies,2015.0,Fall,Fall2015,2015_2016,"Islam, Race, Power"
959,3 Credits,RU 0110,,,,,"Designed for students with no prior experience with Russian or whose placement scores are in the range for this course level. This course, the first in a two-semester sequence, teaches the essentials of pronunciation, structure, and usage, allowing students to acquire the skills of listening, speaking, reading, and writing. Language cultures are explored through a variety of media. Students attend three classes per week and do mandatory online work determined by the instructor.",RU,Russian,2015.0,Fall,Fall2015,2015_2016,Elementary Russian I
960,3 Credits,RU 0111,RU 0110.,,,,"This course, a continuation of ",RU,Russian,2016.0,Spring,Spring2016,2015_2016,Elementary Russian II
961,3 Credits,RU 0210,RU 0111.,,,,"This course, the first in a two-semester sequence, prepares students to continue the study of language on a more advanced level, and includes review of essential points of grammar, vocabulary building, and regular practice in speaking and writing. The language cultures are explored through a wide variety of materials (literary texts, press articles, films, etc.) Students attend three classes per week and do mandatory online work determined by the instructor.",RU,Russian,2015.0,Fall,Fall2015,2015_2016,Intermediate Russian I
962,3 Credits,RU 0211,RU 0210.,,,,"This course, a continuation of ",RU,Russian,2016.0,Spring,Spring2016,2015_2016,Intermediate Russian II
963,3 Credits,SA 0011,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This beginning sculpture course is an introduction to working three-dimensionally. Promoting an understanding of the creative process, students will construct objects in both abstract and realistic styles. The course emphasizes concepts, contemporary art and theory through a wide variety of materials and aesthetic categories such as collage, sculptural construction, and installation.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Foundation Sculpture: Specific Objects
964,3 Credits,SA 0012,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course focuses on the act of seeing and its intimate connection with mark-making. Experiences develop observational, expressive, and conceptual skills. Students explore the formal elements of drawing, such as line, value, composition, and form, and how they can be used to express an awareness of one's self and the world around one. The course explores a variety of materials and processes through in- and out-of-class projects. Students participate in critiques of these projects and, through writing and speaking, develop a language of aesthetic awareness and a sense of artistic quality.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Foundation: Drawing
965,3 Credits,SA 0013,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This introduction to drawing from the human figure uses a wide variety of media and techniques. The course emphasizes understanding, interpretation, and expressive use of the figure in contemporary studio practice. Students discover proportion and form throughline, value, perspective, anatomical studies, and analysis of structure. Students participate in critiques of their projects and, through writing and speaking, develop a language of aesthetic awareness and a sense of artistic quality.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Foundation:Figure Drawing
966,3 Credits,SA 0100,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","In this introductory course students will gain an expanded view of how seeing, drawing, and thinking contribute to organizing and expressing one's visual thoughts and ideas. Through hands-on studio projects, visual thinking will be emphasized as a creative practice that augments intellectual thought and teaches problem-solving skills. Through an interdisciplinary approach, students will discover new ways of organizing visual space and reflect on the myriad of approaches to working with their hands and new materials both found and new. Projects will include a wide range of mark making, collage, collotypes and other layering techniques. This course is designed to be open and accessible to all students.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Experiments in Drawing
967,3 Credits,SA 0101,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","In this introductory studio course, students will explore digital graphics software and how it may be used in conjunction with traditional art media (such as painting and drawing in pencil, ink, charcoal, pastels, and gouache) to develop a unique visual voice. Through projects that build on one another's idea-based and technical components, students will develop an understanding of vocabulary fundamental to visual language and technology's relationship to art now and throughout history. Projects will emphasize that digital technology is not an end in itself, but a means to realizing ideas.",SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Introduction to Digital Tools in Art Making
968,3 Credits,SA 0105,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course investigates fundamental color theory through studio projects using contemporary and historical references. Students focus on the development and exploration of ideas using a variety of color media and study the practical mixing and application of pigments. The course stresses perception, visual awareness, sensitivity, attitude, and judgment, and is typically offered fall semester. This course is designed to be open and accessible to all students.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Color Workshop
969,3 Credits,SA 0130,,,$55 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course introduces the methods, techniques, and language of oil painting. Students explore principles of color, construction, paint handling, delineation of form and space, light and shadow, surface, texture, and composition. Students paint primarily from observation and employ representational and abstract modes. Materials and historical concerns are integral parts of directed and individual investigations. This course is designed to be open and accessible to all students.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Painting I
970,3 Credits,SA 0132,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","An introduction to three-dimensional form and the area that it inhabits, this broad-spectrum course offers an in-depth focus on developing studio skills in sculpture. Hands on collaborative and individual projects introduce students to the themes of space and the environment through an exploration of abstraction and representation. A consideration of the evocative nature of materials is central to this course, as visual organization in the world around us is investigated. This course is designed to be open and accessible to all students.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Sculpture I: Constructing Space and Environments
971,3 Credits,SA 0133,,,$110 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course covers alternative techniques in photography, including Cyanotypes, Kallitypes, collage, and instant photography. Additionally, students will have readings pertaining to the history of the medium, and will be introduced to contemporary concepts and use of the photographic image. A digital camera, while not required, will be useful. There are a small number of manual and digital loaner cameras available through the Studio Art Program, but loans are available on a first come basis. This course is designed to be open and accessible to all students.",SA,Studio Art,2015.0,Fall,Fall2015,2015_2016,Photography I: Alternative Processes
972,3 Credits,SA 0134,,,$110 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course covers basic techniques of digital photography, including print production, the development of concepts and theory in photography, the relationship of photography to other visual media, and the study of historical and contemporary precedents. In addition, students will explore the manipulation of photographic images in both black and white and color through the use of Adobe Photoshop. Students must provide their own digital camera. For this course, cameras must have a manual over-ride option. There are nine possible loaner cameras available through the Studio Art Program, but loans are available on a first come basis. This course is designed to be open and accessible to all students.",SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Digital Photography
973,3 Credits,SA 0136,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","In this course, students will engage in book making, book altering, and book deconstruction as a creative endeavor, examining how visual language and written language differ and interact, and will consider the book as a metaphor for any technology that preserves and transmits information. The course will examine our changing relationship with books in the 21st Century by introducing you to the methods and thought processes of working artists as well as social, natural and/or political issues common to practicing contemporary artists. This course is designed to be open and accessible to all students.",SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Investigation of Text and Image
974,3 Credits,SA 0139,,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course","This course is an introduction to the methods, techniques and language of watercolor. In exploring the fundamentals of watercolor this course helps students develop their abilities to see and explore washes of color in relation to pictorial space and form. Value, composition, color, transparency, and wet into wet processes are explored. This course is designed to be open and accessible to all students.",SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Watercolor
975,3 Credits,SA 0232,SA 0011 or SA 0132.,,$60 Materials Fee,"GDSA Graphic Design: Studio Arts, VPC2 Visual and Performing Arts Core: Applied Course",This course builds on the experience of Sculpture I and stresses the advanced development of technical and expressive skills. It focuses on the generation of ideas as a central component in sculpture. Individual direction is developed in consultation with the instructor. This course includes individual and group criticism.,SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Sculpture II
976,3 Credits,SA 0301,,,$60 Materials Fee,VPC2 Visual and Performing Arts Core: Applied Course,"Students in this course build on Advanced Projects experiences and continue to develop a unique body of work representative of their explorations, discoveries, research and deep reflection. Students regularly read and discuss contemporary, art theory and art historical issues. Emphasis is placed on preparing a portfolio and Senior exhibition. Visiting Artists and critiques are a feature of the class. Open to senior Studio Art majors only.",SA,Studio Art,2016.0,Spring,Spring2016,2015_2016,Seminar: Senior Portfolio Exhibition
977,0 Credits,SE 0099,"SE 0410, SE 0411, SE 0413, SE 0417.",,,,"The comprehensive examination is required of all candidates earning an MA degree in Special Education. The comprehensive exam is taken after successful completion of at least 18 credits in the program in special education and is designed to assess a candidate's understanding, skills and knowledge base in the four areas associated with the State of Connecticut certification law: a) Psycho-educational theory and development of children with disabilities, b) Diagnosis of children and youth with disabilities, c) Program planning and education of children and youth with disabilities, and d) Curriculum and methods of teaching children and youth with disabilities. If the candidate fails one or more sections of the comprehensive examination, he/she will have one additional opportunity to re-take and pass the section(s) during the scheduled administration of the examination. Grading method: Pass with distinction/Pass/Fail.",SE,Special Education,2016.0,Spring,Spring2016,2015_2016,Comprehensive Examination in Special Education
978,3 Credits,SE 0400,,,,,"This course provides prospective teachers with an overview of a range of assistive devices that can be implemented in a classroom setting for individuals in grades K-12 with communication deficits, visual and/or hearing impairments, physical challenges, and mild learning impairments. In this course, emphasis is placed on evaluating the needs of individuals whose exceptional needs create barriers to learning and on selecting the appropriate technology that will bypass their disability. Candidates will be provided with resources on current devices and given opportunities to examine and operate actual devices that they may encounter in the classroom setting.",SE,Special Education,2016.0,Summer,Summer2016,2015_2016,Augmentative Alternative Communications and Assistive Technologies
979,3 Credits,SE 0405,,,,,"This course familiarizes the mainstream professional with the special learning needs of children and youth with intellectual and developmental disabilities, learning disabilities, emotional disturbances, severe disabilities, multiple disabilities, and/or students who are gifted and talented. Topics include methods of identifying and working effectively with children and youth with special learning needs in the regular classroom; the roles and responsibility of counselors, psychologists, educators and ancillary personnel as members of a multidisciplinary team in planning educational services for exceptional learners; laws that impact on assessment, placement, parent and student rights, and support services. This course may require a fieldwork component as part of the evaluation process. Note: This course is not for those pursuing an initial certificate or cross-endorsement in special education; it is for general educators and students in affiliated fields of study.",SE,Special Education,2015.0,Fall,Fall2015,2015_2016,Exceptional Learners in the Mainstream
980,3 Credits,SE 0411,,,,,"Candidates develop an understanding and working knowledge of intellectual and developmental disabilities in this core course, which emphasizes the definitional, medical, psychosocial, and educational issues that affect the lives of people who have been diagnosed as having intellectual and/or developmental disabilities. This course requires a fieldwork component as part of the evaluation process.",SE,Special Education,2016.0,Spring,Spring2016,2015_2016,Introduction to Individuals with Intellectual Disabilities
981,3 Credits,SE 0413,,,,,"This core course introduces candidates to the various types of learning disabilities, exploring various theoretical constructs pertaining to numerous facets of the disorder (e.g., cognition, executive functioning, attention deficits, etc.). Candidates examine educational and social emotional sequelae and implications of specific receptive, memory, and expressive processing impairments on learning using actual case evaluations. The important role of assessment in the identification process, in response to intervention (RTI), and in creating instructional educational goals is emphasized. This course requires a fieldwork component as part of the evaluation process.",SE,Special Education,2015.0,Fall,Fall2015,2015_2016,Theories of and Introduction to Learning Disabilities
982,3 Credits,SE 0417,,,,,"This core course introduces candidates to emotional and behavioral disorders (EBD) in students K-12. Symptoms, etiology, diagnostic criteria for special services, and assessment devices are examined that prepare candidates to design instruction around behavioral goals for students whose behavior interferes with learning. Emphasis is placed on typical versus atypical social and emotional development, the identification process, analysis of behavior and functional behavior assessment (FBA), evidence-based cognitive behavioral interventions and the development of positive behavior support plans. This course requires a fieldwork component as part of the evaluation process.",SE,Special Education,2016.0,Spring,Spring2016,2015_2016,Introduction to Children and Youth with Social and Emotional Disturbances
